house_id,xiaoqu,district,total_price,unit_price,house_type,floor,area,house_struct,in_area,building_type,direction,building_structure,fixture,elevator_ratio,elevator_exist,yearlimit,list_time,trade_type,last_tradetime,house_use,house_time,owner_attribute,mortage,property_status,villa_type,overall_floor
103108509623,维利亚花园,乳山市,150000.0,4167.0,1室0厅1厨1卫,中楼层,36.0,平层,暂无数据,板楼,南北,砖混结构,简装,一梯四户,暂无数据,暂无数据,2020-04-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108412322,檀香丽湾,乳山市,368000.0,5112.0,2室2厅1厨1卫,低楼层,72.0,平层,暂无数据,暂无数据,南北,未知结构,精装,十六梯三户,有,暂无数据,2020-04-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103106485226,御宫花园,乳山市,330000.0,3486.0,2室2厅1厨1卫,高楼层,94.67,平层,80.01㎡,板楼,南北,混合结构,简装,一梯两户,无,满五年,2019-10-11,商品房,2011-07-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,暂无数据,7.0
103108554063,阳光家园,乳山市,598000.0,6796.0,3室1厅1厨1卫,高楼层,88.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2020-04-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108510342,安康居观海苑,乳山市,275000.0,1719.0,4室2厅1厨2卫,高楼层,160.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2020-04-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108562025,海岸明珠,乳山市,358000.0,4711.0,2室2厅1厨1卫,低楼层,76.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯四户,无,暂无数据,2020-04-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108532074,假日海景海之缘花苑,乳山市,215000.0,3029.0,2室1厅1厨1卫,中楼层,71.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-04-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108531649,明珠海苑,乳山市,360000.0,3822.0,2室2厅1厨1卫,中楼层,94.2,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2020-04-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108474809,天安海景园,乳山市,220000.0,2750.0,2室2厅1厨1卫,中楼层,80.0,平层,暂无数据,暂无数据,东,未知结构,其他,一梯两户,无,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108264152,闻涛美域,乳山市,245000.0,3417.0,2室1厅1厨1卫,高楼层,71.71,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯四户,无,暂无数据,2020-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106871292,海都花苑,乳山市,535000.0,4735.0,2室2厅1厨1卫,中楼层,113.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯三户,无,暂无数据,2019-11-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108264083,海韵山水佳园,乳山市,265000.0,2302.0,3室2厅1厨1卫,高楼层,115.12,平层,暂无数据,板楼,南南北,混合结构,精装,一梯两户,无,暂无数据,2020-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103104673379,碧海华庭北区,乳山市,335000.0,4086.0,2室2厅0厨1卫,中楼层,82.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-05-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108444942,檀香丽湾,乳山市,295000.0,3349.0,2室2厅1厨1卫,中楼层,88.11,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯三户,暂无数据,暂无数据,2020-04-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108441462,碧海华庭北区,乳山市,205000.0,4890.0,1室0厅1厨1卫,高楼层,41.93,平层,暂无数据,塔楼,南北,框架结构,精装,两梯七户,有,暂无数据,2020-04-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103108185220,瑞晟小区,乳山市,728000.0,5919.0,3室1厅1厨2卫,低楼层,123.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,暂无数据,暂无数据,2020-03-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108608087,山水花都,乳山市,205000.0,2972.0,2室1厅1厨1卫,高楼层,69.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2020-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108608047,三庆.碧海华庭国际公寓,乳山市,290000.0,3537.0,2室2厅1厨1卫,中楼层,82.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2020-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108541156,海韵山水佳园,乳山市,320000.0,3289.0,2室2厅1厨1卫,中楼层,97.32,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯两户,无,暂无数据,2020-04-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103108506608,览山亲水居,乳山市,245000.0,3162.0,3室2厅1厨2卫,高楼层,77.5,平层,暂无数据,板塔结合,南北,砖混结构,其他,一梯两户,无,暂无数据,2020-04-11,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103108228143,银泰海景花园,乳山市,290000.0,4068.0,2室1厅1厨1卫,低楼层,71.3,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2020-03-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106655974,金鼎银龙湾,乳山市,238000.0,6053.0,1室1厅1厨1卫,高楼层,39.32,平层,暂无数据,塔楼,南北,框架结构,毛坯,两梯九户,有,暂无数据,2019-10-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,27.0
103108228607,银泰海景花园,乳山市,245000.0,3102.0,2室2厅1厨1卫,中楼层,79.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2020-03-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104518101,观海听涛,乳山市,126000.0,2378.0,1室1厅1厨1卫,高楼层,53.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-04-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106609751,齐鲁海滨花园,乳山市,240000.0,2728.0,2室2厅1厨1卫,高楼层,88.0,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-10-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103106659068,山水花都,乳山市,238000.0,4176.0,1室2厅1厨1卫,中楼层,57.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯三户,无,暂无数据,2019-10-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106609191,海洋御景园,乳山市,280000.0,4591.0,1室2厅1厨1卫,中楼层,61.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-10-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106290434,祥隆花园,乳山市,328000.0,3952.0,2室1厅1厨1卫,中楼层,83.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,暂无数据,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103106290428,山海明圣,乳山市,260000.0,5307.0,1室1厅1厨1卫,高楼层,49.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯三户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,4.0
103106023466,银泰海景花园,乳山市,518000.0,4182.0,3室2厅1厨2卫,中楼层,123.89,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-09-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104855273,御宫花园,乳山市,348000.0,3783.0,2室2厅1厨1卫,中楼层,92.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯三户,无,暂无数据,2019-05-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104131970,山译阅海苑,乳山市,255000.0,3696.0,2室1厅1厨1卫,中楼层,69.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯三户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104131832,览山亲水居,乳山市,260000.0,3242.0,2室1厅1厨1卫,高楼层,80.2,平层,暂无数据,板塔结合,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104920677,明珠海苑,乳山市,278000.0,4867.0,1室1厅1厨1卫,中楼层,57.12,平层,暂无数据,塔楼,南北,钢混结构,精装,两梯九户,有,暂无数据,2019-06-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103106057690,曲水绿荫,乳山市,328000.0,3771.0,2室2厅1厨1卫,中楼层,87.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-09-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106057837,假日海景海之缘花苑,乳山市,345000.0,4059.0,2室2厅1厨1卫,低楼层,85.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-09-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104703755,天安海景园,乳山市,305000.0,3769.0,2室2厅1厨1卫,中楼层,80.94,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-05-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104485626,龙海阳光小区,乳山市,249000.0,4789.0,2室1厅1厨1卫,中楼层,52.0,平层,暂无数据,板楼,南北,砖混结构,精装,十六梯三户,有,暂无数据,2019-04-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104272654,山译阅海苑,乳山市,275000.0,3526.0,2室1厅1厨2卫,高楼层,78.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104131740,海韵阳光花园,乳山市,420000.0,4429.0,2室2厅1厨1卫,中楼层,94.85,平层,暂无数据,塔楼,南北,框架结构,精装,一梯两户,有,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,13.0
103104131767,嘉兴花园,乳山市,445000.0,4636.0,2室2厅1厨1卫,低楼层,96.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106284768,安吉碧海祥园,乳山市,300000.0,3000.0,3室2厅1厨1卫,高楼层,100.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-09-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106284157,安吉碧海祥园,乳山市,195000.0,3363.0,2室2厅1厨2卫,高楼层,58.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-09-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106670571,维利亚花园,乳山市,565000.0,2678.0,5室4厅1厨2卫,中楼层,211.0,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-10-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106603622,湖畔人家花园小区西区,乳山市,265000.0,3313.0,4室2厅1厨2卫,高楼层,80.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-10-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105657940,银滩之心度假俱乐部,乳山市,295000.0,3492.0,2室2厅1厨1卫,中楼层,84.5,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-08-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107894634,假日海景海之缘花苑,乳山市,230000.0,2957.0,2室2厅1厨1卫,高楼层,77.8,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-03-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106986634,滨海如意花园,乳山市,360000.0,5037.0,1室2厅1厨1卫,高楼层,71.48,平层,暂无数据,板楼,南北,框架结构,简装,一梯六户,有,暂无数据,2019-11-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103106926499,明珠海苑,乳山市,138000.0,2891.0,1室0厅1厨1卫,中楼层,47.75,平层,暂无数据,板楼,东南,砖混结构,精装,一梯五户,无,暂无数据,2019-11-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103107616235,金鼎海晶城,乳山市,500000.0,5000.0,2室1厅1厨2卫,中楼层,100.0,平层,暂无数据,塔楼,南北,框架结构,精装,两梯十户,有,暂无数据,2020-01-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,28.0
103107615605,檀香丽湾,乳山市,225000.0,3880.0,1室1厅1厨1卫,中楼层,58.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯三户,暂无数据,暂无数据,2020-01-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,14.0
103107227080,假日海景公寓,乳山市,250000.0,3379.0,2室2厅1厨1卫,中楼层,74.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-12-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107072880,富海花园,乳山市,405000.0,4765.0,2室2厅1厨1卫,中楼层,85.0,平层,暂无数据,板塔结合,南北,混合结构,简装,一梯两户,无,暂无数据,2019-11-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107065604,金水河畔,乳山市,390000.0,4483.0,2室1厅1厨1卫,高楼层,87.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,暂无数据,暂无数据,2019-11-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106872490,阳光海岸花园,乳山市,298000.0,3635.0,2室2厅1厨1卫,低楼层,82.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-11-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106290555,山水花都,乳山市,338000.0,4122.0,2室2厅1厨1卫,低楼层,82.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106871207,龙韵碧海花源,乳山市,290000.0,3709.0,2室2厅1厨1卫,中楼层,78.2,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105744968,银滩之心度假俱乐部,乳山市,290000.0,4329.0,1室2厅1厨1卫,中楼层,67.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-08-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105658330,假日海景海之缘花苑,乳山市,325000.0,4514.0,2室1厅1厨1卫,中楼层,72.0,平层,暂无数据,板楼,南北,砖混结构,精装,二十梯两户,有,暂无数据,2019-08-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108054932,假日海景海之梦花苑,乳山市,288000.0,4115.0,2室2厅1厨1卫,中楼层,70.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2020-03-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108054901,假日海景海之梦花苑,乳山市,278000.0,3972.0,2室2厅1厨1卫,中楼层,70.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2020-03-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107473149,盛世滩家园,乳山市,235000.0,4520.0,1室1厅1厨1卫,中楼层,52.0,平层,暂无数据,板楼,南北,未知结构,精装,一梯三户,无,暂无数据,2019-12-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107231282,银滩之心福海苑,乳山市,230000.0,4424.0,1室1厅1厨1卫,中楼层,52.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯三户,无,暂无数据,2019-12-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107225178,假日海景海之韵花苑,乳山市,365000.0,4609.0,2室1厅1厨1卫,低楼层,79.2,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-12-06,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103106908156,碧海嘉园,乳山市,168000.0,4200.0,1室0厅1厨1卫,中楼层,40.0,平层,暂无数据,板楼,南北,砖混结构,简装,一梯四户,无,暂无数据,2019-11-12,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103107454976,大陶家滨海新城,乳山市,300000.0,3334.0,3室1厅1厨1卫,高楼层,90.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-12-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107444624,静园小区,乳山市,448000.0,6055.0,3室1厅1厨1卫,中楼层,74.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,暂无数据,暂无数据,2019-12-25,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103106265218,大庆景园小区,乳山市,455000.0,4375.0,3室2厅1厨1卫,低楼层,104.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-09-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105744940,银泰海景花园,乳山市,370000.0,4684.0,2室2厅1厨1卫,中楼层,79.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-08-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105744932,临海宜家,乳山市,375000.0,4214.0,2室2厅1厨1卫,中楼层,89.0,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,无,暂无数据,2019-08-17,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,5.0
103108438264,假日海景海之缘花苑,乳山市,270000.0,3600.0,2室1厅1厨1卫,中楼层,75.0,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,无,暂无数据,2020-04-07,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103107472905,东山小区,乳山市,468000.0,5200.0,3室1厅1厨1卫,高楼层,90.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-12-27,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103107407082,香格里拉,乳山市,1196000.0,7793.0,3室2厅1厨2卫,中楼层,153.48,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-12-21,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103104245211,香格里湾二区,乳山市,360000.0,4000.0,2室2厅1厨1卫,中楼层,90.0,平层,暂无数据,板楼,南北,未知结构,精装,一梯两户,无,暂无数据,2019-03-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107681921,安吉碧海祥园,乳山市,198000.0,3300.0,1室1厅1厨1卫,中楼层,60.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-01-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107351416,碧海华庭北区,乳山市,450000.0,4946.0,2室1厅1厨1卫,低楼层,91.0,平层,暂无数据,塔楼,南北,框架结构,精装,两梯五户,有,暂无数据,2019-12-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103107761017,山水花都,乳山市,265000.0,5300.0,1室1厅1厨1卫,中楼层,50.0,平层,暂无数据,暂无数据,南北,未知结构,精装,两梯八户,有,暂无数据,2020-02-22,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,16.0
103107647718,檀香丽湾,乳山市,245000.0,4225.0,1室2厅1厨1卫,中楼层,58.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯三户,暂无数据,暂无数据,2020-01-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,14.0
103107450938,碧海华庭北区,乳山市,370000.0,4158.0,2室1厅1厨1卫,中楼层,89.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-12-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107066776,润泽小区,乳山市,495000.0,5404.0,3室1厅1厨1卫,中楼层,91.6,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-11-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107319472,山海明居,乳山市,288000.0,3097.0,2室2厅1厨1卫,中楼层,93.0,平层,暂无数据,暂无数据,南北,砖混结构,毛坯,一梯两户,无,暂无数据,2019-12-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106524733,假日海景海之韵花苑,乳山市,255000.0,3270.0,2室2厅1厨1卫,中楼层,78.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-10-14,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108294329,假日海景公寓,乳山市,200000.0,2778.0,2室2厅1厨1卫,中楼层,72.0,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,暂无数据,暂无数据,2020-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108294135,海林花园C2区,乳山市,240000.0,3200.0,2室1厅1厨1卫,高楼层,75.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2020-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107737384,祥隆花园,乳山市,340000.0,4097.0,2室2厅1厨1卫,高楼层,83.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,暂无数据,暂无数据,2020-02-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103107645668,金鼎海晶城,乳山市,165000.0,4715.0,1室0厅1厨1卫,中楼层,35.0,平层,暂无数据,塔楼,北,框架结构,精装,两梯十户,有,暂无数据,2020-01-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,28.0
103107632466,银河花园(乳山市),乳山市,530000.0,4077.0,3室2厅1厨2卫,低楼层,130.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2020-01-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107632384,闻涛美域,乳山市,248000.0,4055.0,2室1厅1厨1卫,中楼层,61.16,平层,暂无数据,板楼,南北,钢混结构,精装,一梯四户,无,暂无数据,2020-01-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106918552,松海花园东区,乳山市,195000.0,2677.0,1室2厅1厨1卫,高楼层,72.85,平层,暂无数据,暂无数据,南北,未知结构,毛坯,一梯两户,无,暂无数据,2019-11-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106873944,山水花都,乳山市,450000.0,4546.0,3室4厅1厨2卫,高楼层,99.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-11-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108479043,颐和山水人家,乳山市,275000.0,4331.0,1室2厅1厨1卫,中楼层,63.5,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯三户,暂无数据,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108446756,山水花都,乳山市,238000.0,3362.0,4室3厅2厨2卫,高楼层,70.81,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108446970,海韵豪庭,乳山市,305000.0,3631.0,3室2厅1厨1卫,中楼层,84.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108325064,海洋明珠,乳山市,130000.0,2889.0,1室1厅1厨1卫,低楼层,45.0,平层,暂无数据,暂无数据,东南,未知结构,精装,一梯十六户,暂无数据,暂无数据,2020-04-01,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,26.0
103108185668,天筑绿洲,乳山市,548000.0,6299.0,2室1厅1厨1卫,低楼层,87.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2020-03-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
